"","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Oleamide.Exposure","Experimental.Day","Photoperiod","Human.Disturbance","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","time","rtime","m1","m2","Subject_tax","newbehav","actlevel","newstart","newstop","newduration","rownum","stoptime","dur","row.id"
"1860","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",5475.631,5502.64,27.009,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:49:16,"None","","Hermit Crab","Roaming",4,5475.631,5502.64,27.009,2366,13:49:43.009,27.009,NA
"1861","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",5479.908,5489.907,9.999,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:43:20,"None","","Hermit Crab","Roaming",4,5479.908,5489.907,9.999,2367,13:43:29.999,9.999,NA
"1862","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","right",NA,NA,"STATE",5479.908,5545.457,65.549,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:43:20,NA,"","Hermit Crab","Right",NA,5479.908,5545.457,65.549,2368,13:44:25.549,65.549,NA
"1863","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab2","Roaming",NA,"None","STATE",5484.155,5515.177,31.022,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:48:24,"None","","Swim Crab","Roaming",4,5484.155,5515.177,31.022,2370,13:48:55.022,31.022,NA
"1864","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",5489.908,5524.936,35.028,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:43:30,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5489.908,5524.936,35.028,2371,13:44:05.028,35.028,NA
"1865","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",5491.144,5598.256,107.112,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:55:31,"None","","Swim Crab","Roaming",4,5491.144,5598.256,107.112,2372,13:57:18.112,107.112,NA
"1866","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Swim Crab2","Roaming",NA,"None","STATE",5494.627,5511.95,17.323,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:43:35,"None","","Swim Crab","Roaming",4,5494.627,5511.95,17.323,2373,13:43:52.323,17.323,NA
"1867","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",5502.641,5622.905,120.264,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:49:43,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5502.641,5622.905,120.264,2374,13:51:43.264,120.264,NA
"1868","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",5511.951,5971.635,459.684,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:43:52,"Alert Sitting","","Swim Crab","Stationary- Active",3,5511.951,5971.635,459.684,2376,13:51:31.684,459.684,NA
"1869","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab2","Roaming",NA,"None","STATE",5512.445,5687.842,175.397,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:44:52,"None","","Hermit Crab","Roaming",4,5512.445,5687.842,175.397,2377,13:47:47.397,175.397,NA
"1870","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",5515.178,5561.986,46.808,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:48:55,"Alert Sitting","","Swim Crab","Stationary- Active",3,5515.178,5561.986,46.808,2378,13:49:41.808,46.808,NA
"1871","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","right",NA,NA,"STATE",5515.924,5912.584,396.66,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:48:56,NA,"","Swim Crab","Right",NA,5515.924,5912.584,396.66,2379,13:55:32.660,396.66,NA
"1872","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Roaming",NA,"None","STATE",5517.432,5559.723,42.291,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:48:57,"None","","Swim Crab","Roaming",4,5517.432,5559.723,42.291,2381,13:49:39.291,42.291,NA
"1873","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",5524.937,5545.457,20.52,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:44:05,"None","","Hermit Crab","Roaming",4,5524.937,5545.457,20.52,2382,13:44:25.520,20.52,NA
"1874","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",5525.376,5595.375,69.999,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:49:05,"Alert Sitting","","Swim Crab","Stationary- Active",3,5525.376,5595.375,69.999,2383,13:50:14.999,69.999,NA
"1875","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",5535.683,5714.884,179.201,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",13:56:16,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5535.683,5714.884,179.201,2384,13:59:15.201,179.201,NA
"1876","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Clam1","Stationary",NA,"Alert Sitting","STATE",5543.439,5678.834,135.395,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:56:23,"Alert Sitting","","Clam","Stationary- Active",3,5543.439,5678.834,135.395,2385,13:58:38.395,135.395,NA
"1877","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab3","Stationary",NA,"Alert Sitting","STATE",5545.231,5571.008,25.777,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:56:25,"Alert Sitting","","Swim Crab","Stationary- Active",3,5545.231,5571.008,25.777,2386,13:56:50.777,25.777,NA
"1878","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",5545.458,5679.594,134.136,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:44:25,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5545.458,5679.594,134.136,2387,13:46:39.136,134.136,NA
"1879","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Unobservable",NA,NA,"STATE",5559.724,5602.521,42.797,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:49:40,NA,"","Swim Crab","Unobservable",NA,5559.724,5602.521,42.797,2389,13:50:22.797,42.797,NA
"1880","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Swim Crab3","Roaming",NA,"None","STATE",5560.381,5830.428,270.047,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:45:40,"None","","Swim Crab","Roaming",4,5560.381,5830.428,270.047,2390,13:50:10.047,270.047,NA
"1881","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Swim Crab2","Roaming",NA,"None","STATE",5561.217,5679.848,118.631,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:45:41,"None","","Swim Crab","Roaming",4,5561.217,5679.848,118.631,2391,13:47:39.631,118.631,NA
"1882","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab2","Roaming",NA,"None","STATE",5561.987,5779.01,217.023,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:49:42,"None","","Swim Crab","Roaming",4,5561.987,5779.01,217.023,2392,13:53:19.023,217.023,NA
"1883","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",5563.979,5654.496,90.517,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:49:44,"None","","Hermit Crab","Roaming",4,5563.979,5654.496,90.517,2393,13:51:14.517,90.517,NA
"1884","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Snail3","Climb","Evasion",NA,"STATE",5567.744,5735.645,167.901,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:45:48,NA,"","Snail","Climb",NA,5567.744,5735.645,167.901,2394,13:48:35.901,167.901,NA
"1885","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab3","Roaming",NA,"None","STATE",5571.009,5650.799,79.79,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:56:51,"None","","Swim Crab","Roaming",4,5571.009,5650.799,79.79,2395,13:58:10.790,79.79,NA
"1886","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab2","Burrow","Evasion",NA,"STATE",5576.984,5738.518,161.534,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:49:57,NA,"","Hermit Crab","Stationary- Burrowed",1,5576.984,5738.518,161.534,2396,13:52:38.534,161.534,NA
"1887","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Swim Crab1","Roaming",NA,"None","STATE",5586.906,5641.319,54.413,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:51:07,"None","","Swim Crab","Roaming",4,5586.906,5641.319,54.413,2398,13:52:01.413,54.413,NA
"1888","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Swim Crab1","Roaming",NA,"None","STATE",5595.376,5889.542,294.166,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:50:15,"None","","Swim Crab","Roaming",4,5595.376,5889.542,294.166,2399,13:55:09.166,294.166,NA
"1889","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab1","Roaming",NA,"None","STATE",5597.859,5627.858,29.999,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:50:18,"None","","Hermit Crab","Roaming",4,5597.859,5627.858,29.999,2400,13:50:47.999,29.999,NA
"1890","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",5598.257,5616.532,18.275,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:57:18,"Alert Sitting","","Swim Crab","Stationary- Active",3,5598.257,5616.532,18.275,2401,13:57:36.275,18.275,NA
"1891","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Roaming",NA,"None","STATE",5602.522,5633.017,30.495,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:50:23,"None","","Swim Crab","Roaming",4,5602.522,5633.017,30.495,2402,13:50:53.495,30.495,NA
"1892","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Snail1","Unobservable",NA,NA,"STATE",5615.275,5645.274,29.999,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:46:35,NA,"","Snail","Unobservable",NA,5615.275,5645.274,29.999,2404,13:47:04.999,29.999,NA
"1893","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",5622.906,5765.664,142.758,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:51:43,"None","","Hermit Crab","Roaming",4,5622.906,5765.664,142.758,2406,13:54:05.758,142.758,NA
"1894","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",5627.859,5667.858,39.999,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:50:48,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5627.859,5667.858,39.999,2407,13:51:27.999,39.999,NA
"1895","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",5633.018,5683.017,49.999,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:50:53,"Alert Sitting","","Swim Crab","Stationary- Active",3,5633.018,5683.017,49.999,2408,13:51:42.999,49.999,NA
"1896","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",5641.32,5698.626,57.306,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:52:01,"Alert Sitting","","Swim Crab","Stationary- Active",3,5641.32,5698.626,57.306,2409,13:52:58.306,57.306,NA
"1897","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",5645.847,5662.321,16.474,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:51:06,"None","","Hermit Crab","Roaming",4,5645.847,5662.321,16.474,2411,13:51:22.474,16.474,NA
"1898","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Snail3","Roaming",NA,"None","STATE",5647.379,5789.955,142.576,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:46:07,"None","","Snail","Roaming",4,5647.379,5789.955,142.576,2412,13:48:29.576,142.576,NA
"1899","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab3","Stationary",NA,"Alert Sitting","STATE",5650.8,5661.826,11.026,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:58:11,"Alert Sitting","","Swim Crab","Stationary- Active",3,5650.8,5661.826,11.026,2413,13:58:22.026,11.026,NA
"1900","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",5654.497,5867.292,212.795,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:51:14,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5654.497,5867.292,212.795,2414,13:54:46.795,212.795,NA
"1901","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",5662.322,5989.895,327.573,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:51:22,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5662.322,5989.895,327.573,2417,13:56:49.573,327.573,NA
"1902","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",5667.572,5687.833,20.261,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",13:58:28,"None","","Hermit Crab","Roaming",4,5667.572,5687.833,20.261,2418,13:58:48.261,20.261,NA
"1903","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab1","Roaming",NA,"None","STATE",5667.859,5707.858,39.999,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:51:28,"None","","Hermit Crab","Roaming",4,5667.859,5707.858,39.999,2419,13:52:07.999,39.999,NA
"1904","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",5679.092,5705.116,26.024,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:51:39,"None","","Swim Crab","Roaming",4,5679.092,5705.116,26.024,2422,13:52:05.024,26.024,NA
"1905","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",5679.595,5734.168,54.573,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:46:40,"None","","Hermit Crab","Roaming",4,5679.595,5734.168,54.573,2423,13:47:34.573,54.573,NA
"1906","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Swim Crab2","Unobservable",NA,NA,"STATE",5679.849,5860.428,180.579,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:47:40,NA,"","Swim Crab","Unobservable",NA,5679.849,5860.428,180.579,2424,13:50:40.579,180.579,NA
"1907","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Roaming",NA,"None","STATE",5683.018,5733.017,49.999,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:51:43,"None","","Swim Crab","Roaming",4,5683.018,5733.017,49.999,2425,13:52:32.999,49.999,NA
"1908","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",5687.834,5753.943,66.109,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",13:58:48,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5687.834,5753.943,66.109,2426,13:59:54.109,66.109,NA
"1909","P13 d9_Short","9/14/22 12:13",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov",9004,29.97,"post","9","day","no","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",5687.843,5787.165,99.322,NA,NA,"P13","d9_Short",22-09-14,"12:13:00",13:47:48,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5687.843,5787.165,99.322,2427,13:49:27.322,99.322,NA
"1910","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",5695.368,5702.113,6.745,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:58:55,"None","","Hermit Crab","Roaming",4,5695.368,5702.113,6.745,2428,13:59:01.745,6.745,NA
"1911","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Swim Crab1","Roaming",NA,"None","STATE",5698.627,5723.659,25.032,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:52:59,"None","","Swim Crab","Roaming",4,5698.627,5723.659,25.032,2430,13:53:24.032,25.032,NA
"1912","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",5705.117,5765.116,59.999,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:52:05,"Alert Sitting","","Swim Crab","Stationary- Active",3,5705.117,5765.116,59.999,2432,13:53:04.999,59.999,NA
"1913","P16 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct4 (active)/P16_d6_Short.mov",7203.2,29.97,"exposure","6","day","no","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",5707.859,5821.236,113.377,NA,NA,"P16","d6_Short",22-10-04,"12:17:00",13:52:08,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5707.859,5821.236,113.377,2433,13:54:01.377,113.377,NA
"1914","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",5714.885,5754.884,39.999,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",13:59:15,"None","","Hermit Crab","Roaming",4,5714.885,5754.884,39.999,2435,13:59:54.999,39.999,NA
"1915","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","right",NA,NA,"STATE",5717.332,5741.159,23.827,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",13:59:17,NA,"","Swim Crab","Right",NA,5717.332,5741.159,23.827,2436,13:59:40.827,23.827,NA
"1916","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",5723.66,5790.727,67.067,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:53:24,"Alert Sitting","","Swim Crab","Stationary- Active",3,5723.66,5790.727,67.067,2437,13:54:31.067,67.067,NA
"1917","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",5733.018,5786.699,53.681,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:52:33,"Alert Sitting","","Swim Crab","Stationary- Active",3,5733.018,5786.699,53.681,2439,13:53:26.681,53.681,NA
"1918","P14 d9_Short","9/14/22 12:12",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep14 (post)/P14_d9_Short.mov",7203.2,29.97,"post","9","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",5734.169,5774.91,40.741,NA,NA,"P14","d9_Short",22-09-14,"12:12:00",13:47:34,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5734.169,5774.91,40.741,2440,13:48:14.741,40.741,NA
"1919","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","left",NA,NA,"STATE",5762.745,5822.988,60.243,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:53:03,NA,"","Hermit Crab","Left",NA,5762.745,5822.988,60.243,2446,13:54:03.243,60.243,NA
"1920","P15 d6_Short","10/4/22 12:17",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct4 (exp)/P15_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",5765.117,5776.188,11.071,NA,NA,"P15","d6_Short",22-10-04,"12:17:00",13:53:05,"None","","Swim Crab","Roaming",4,5765.117,5776.188,11.071,2447,13:53:16.071,11.071,NA
"1921","P15 d9_Short","10/7/22 12:18",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct7 (post)/P15_d9_Short.mov",9004,29.97,"post","9","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",5765.665,5826.166,60.501,NA,NA,"P15","d9_Short",22-10-07,"12:18:00",13:54:06,"Alert Sitting","","Hermit Crab","Stationary- Active",3,5765.665,5826.166,60.501,2448,13:55:06.501,60.501,NA
